year,data_mean_global,data_mean_nh,data_mean_sh
2311,1787.54000145238,1831.41437249177,1743.66563041299
2312,1787.49999397346,1831.37437473069,1743.62561321622
2313,1787.45000281064,1831.32437474914,1743.57563087215
2314,1787.41999551349,1831.29436601791,1743.54562500908
2315,1787.38000055624,1831.25437216981,1743.50562894267
2316,1787.34999819847,1831.22436548292,1743.47563091402
2317,1787.31999914226,1831.19436611272,1743.44563217179
2318,1787.28999809774,1831.16436705366,1743.41562914182
2319,1787.26000054455,1831.13436631331,1743.38563477579
2320,1787.2399992468,1831.11435993345,1743.36563856015
2321,1787.21999895559,1831.09436192492,1743.34563598626
2322,1787.20000002977,1831.07436040865,1743.32563965088
2323,1787.17999790993,1831.05436256275,1743.3056332571
2324,1787.16000260125,1831.03436006864,1743.28564513386
2325,1787.14999635476,1831.02435591203,1743.27563679748
2326,1787.13000273278,1831.00436200725,1743.25564345831
2327,1787.11999672492,1830.99435490924,1743.2456385406
2328,1787.10000183298,1830.97436298345,1743.22564068251
2329,1787.08999919247,1830.96435456684,1743.21564381809
2330,1787.08000048152,1830.95435627276,1743.20564469028
2331,1787.0699987881,1830.9443565205,1743.1956410557
2332,1787.06000267451,1830.93435614591,1743.1856492031
2333,1787.05999784452,1830.93434930584,1743.18564638319
2334,1787.05000085064,1830.92435775143,1743.17564394985
2335,1787.03999856146,1830.91435597322,1743.16564114971
2336,1787.03000307765,1830.90435645565,1743.15564969965
2337,1787.02999692141,1830.90434913991,1743.15564470292
2338,1787.02000345378,1830.89435852637,1743.14564838119
2339,1787.01999689581,1830.89434832497,1743.14564546664
2340,1787.01000328165,1830.88435898496,1743.13564757834
2341,1787.00999736708,1830.88434796464,1743.13564676951
2342,1787.00000210953,1830.87435930079,1743.12564491828
2343,1787.00000071293,1830.874348494,1743.12565293185
2344,1786.999998103,1830.87435100262,1743.12564520339
2345,1786.99000188973,1830.86435844472,1743.11564533474
2346,1786.99000080023,1830.86434875492,1743.11565284553
2347,1786.98999794872,1830.8643508183,1743.11564507915
2348,1786.98000232366,1830.85435866735,1743.10564597998
2349,1786.97999963466,1830.85434845774,1743.10565081158
2350,1786.98000142633,1830.85435207278,1743.10565077988
2351,1786.97999779593,1830.85434951348,1743.10564607839
2352,1786.97000226857,1830.84435929135,1743.09564524579
2353,1786.96999995652,1830.84434816971,1743.09565174333
2354,1786.97000040983,1830.84435201126,1743.09564880841
2355,1786.97000110046,1830.84435083977,1743.09565136116
2356,1786.96999794836,1830.84434981184,1743.09564608489
2357,1786.96000221665,1830.83435939164,1743.08564504165
2358,1786.95999994138,1830.83434796098,1743.08565192177
2359,1786.96000046249,1830.83435217328,1743.08564875171
2360,1786.96000102512,1830.83435078831,1743.08565126193
2361,1786.95999802385,1830.83434971408,1743.08564633362
2362,1786.95000217852,1830.82435962659,1743.07564473045
2363,1786.94999992897,1830.82434768356,1743.07565217437
2364,1786.95000051098,1830.82435239275,1743.07564862921
2365,1786.95000095102,1830.82435067891,1743.07565122314
2366,1786.94999809912,1830.82434967006,1743.07564652818
2367,1786.94000216986,1830.81435985075,1743.06564448898
2368,1786.93999974888,1830.8143472911,1743.06565220666
2369,1786.94000125563,1830.81435310278,1743.06564940848
2370,1786.93999801351,1830.81434843783,1743.0656475892
2371,1786.93000214773,1830.80436057029,1743.05564372516
2372,1786.92999990614,1830.80434687385,1743.05565293844
2373,1786.93000059436,1830.80435302636,1743.05564816235
2374,1786.93000080603,1830.80435026534,1743.05565134672
2375,1786.92999829244,1830.80434980866,1743.05564677622
2376,1786.92000199764,1830.7943600471,1743.04564394817
2377,1786.91999986498,1830.79434685392,1743.04565287604
2378,1786.92000113348,1830.79435358426,1743.04564868269
2379,1786.91999819421,1830.79434795498,1743.04564843344
2380,1786.91000191745,1830.78436113263,1743.03564270228
2381,1786.9100003699,1830.78434643977,1743.03565430002
2382,1786.90999862473,1830.78435203141,1743.03564521806
2383,1786.90000173691,1830.77435888978,1743.02564458405
2384,1786.90000004241,1830.7743472871,1743.02565279771
2385,1786.90000098616,1830.77435353079,1743.02564844153
2386,1786.89999836102,1830.77434780565,1743.0256489164
2387,1786.89000177398,1830.76436152136,1743.01564202661
2388,1786.89000040384,1830.76434580417,1743.01565500351
2389,1786.88999872723,1830.76435272298,1743.01564473148
2390,1786.88000152494,1830.75435838326,1743.00564466661
2391,1786.88000054454,1830.75434774051,1743.00565334857
2392,1786.87999868271,1830.75435154032,1743.00564582509
2393,1786.87000151804,1830.74435918453,1742.99564385154
2394,1786.87000054477,1830.7443470866,1742.99565400294
2395,1786.86999872007,1830.74435209956,1742.99564534057
2396,1786.86000145936,1830.7343587879,1742.98564413082
2397,1786.86000058195,1830.73434726603,1742.98565389787
2398,1786.85999873116,1830.73435208169,1742.98564538063
2399,1786.85000141456,1830.72435878763,1742.97564404148
2400,1786.85000173563,1830.72434567819,1742.97565779307
2401,1786.84999742182,1830.72435567365,1742.97563916999
2402,1786.84000276176,1830.71435345393,1742.96565206959
2403,1786.83999800109,1830.7143519732,1742.96564402898
2404,1786.83000156206,1830.70435709334,1742.95564603079
2405,1786.83000080602,1830.70434884953,1742.95565276251
2406,1786.82999865713,1830.70435161327,1742.95564570098
2407,1786.82000090055,1830.69435850785,1742.94564329325
2408,1786.82000181452,1830.69434677754,1742.94565685151
2409,1786.81999708485,1830.69435467989,1742.94563948981
2410,1786.81000335095,1830.68435390355,1742.93565279834
2411,1786.8099971346,1830.68435240004,1742.93564186917
2412,1786.80000283031,1830.67435557733,1742.92565008329
2413,1786.79999807293,1830.67435041232,1742.92564573354
2414,1786.79000120314,1830.66435828245,1742.91564412382
2415,1786.79000168248,1830.66434767915,1742.9156556858
2416,1786.7899970322,1830.66435347304,1742.91564059137
2417,1786.78000359147,1830.65435505483,1742.9056521281
2418,1786.77999666353,1830.65435158386,1742.90564174321
2419,1786.77000365425,1830.64435581669,1742.8956514918
2420,1786.76999666414,1830.64435107043,1742.89564225785
2421,1786.76000364055,1830.63435626636,1742.88565101474
2422,1786.75999668036,1830.63435064437,1742.88564271634
2423,1786.75000362402,1830.62435667821,1742.87565056982
2424,1786.74999669681,1830.62435024402,1742.8756431496
2425,1786.7400036076,1830.61435706822,1742.86565014699
2426,1786.73999671335,1830.61434986354,1742.86564356316
2427,1786.73000359064,1830.60435743993,1742.85564974136
2428,1786.72999673132,1830.60434949985,1742.8556439628
2429,1786.72000357047,1830.59435779651,1742.84564934443
2430,1786.71999675624,1830.59434914914,1742.84564436335
2431,1786.71000353511,1830.58435814324,1742.83564892697
2432,1786.70999681505,1830.58434880317,1742.83564482694
2433,1786.70000342245,1830.5743584941,1742.82564835081
2434,1786.6999970538,1830.57434843749,1742.82564567011
2435,1786.69000288287,1830.56435889089,1742.81564687485
2436,1786.68999833176,1830.56434800182,1742.81564866171
2437,1786.67999934625,1830.55435856742,1742.80564012508
2438,1786.6700027585,1830.54435605561,1742.7956494614
2439,1786.6699970878,1830.54434875503,1742.79564542057
2440,1786.6600033256,1830.53435919539,1742.78564745582
2441,1786.65999706108,1830.53434756723,1742.78564655493
2442,1786.6500029576,1830.5243597322,1742.77564618301
2443,1786.64999817365,1830.52434735627,1742.77564899103
2444,1786.6399995581,1830.51435883349,1742.7656402827
2445,1786.6300025318,1830.50435624386,1742.75564881974
2446,1786.62999734718,1830.50434821922,1742.75564647514
2447,1786.62000289193,1830.49435987834,1742.74564590552
2448,1786.61999809728,1830.4943470028,1742.74564919176
2449,1786.60999977009,1830.48435910084,1742.73564043933
2450,1786.60000210358,1830.47435616383,1742.72564804333
2451,1786.59999837321,1830.47434829032,1742.72564845609
2452,1786.58999970443,1830.46435867143,1742.71564073743
2453,1786.58000210155,1830.45435636869,1742.70564783441
2454,1786.57999836454,1830.4543481054,1742.70564862367
2455,1786.56999974643,1830.44435882145,1742.69564067141
2456,1786.56000205114,1830.43435632752,1742.68564777477
2457,1786.55999838534,1830.4343480273,1742.68564874338
2458,1786.54999976116,1830.42435893187,1742.67564059045
2459,1786.54000205779,1830.41435631286,1742.66564780272
2460,1786.53999820459,1830.41434783777,1742.6656485714
2461,1786.53000053804,1830.40435951472,1742.65564156136
2462,1786.51999906048,1830.39435419897,1742.645643922
